http://purl.org/ontohgis#object_3030,,,"'religious administration body'	'organ administracji religijnej'",,,,,
http://purl.org/ontohgis#object_3041,,,"'civic administration body'	'organ administracji świeckiej'",,,,,
http://purl.org/ontohgis#object_31,,,"'nazwa jednostki osadniczej'",,,,,
http://purl.org/ontohgis#object_32,"'Zakładamy, że każda podklasa miejscowości zawiera tylko zamieszkane jednostki osadnicze, np. klasa settlement_unit10 (rdfs:label='browar'@pl) obejmuje tylko zamieszkane browary.'","'Miejscowość jest to
1. obszar zabudowany i
2. obszar zamieszkany i
3. obszar posiadający nazwę własną i
4. obszar wyodrębniony:
a. funkcjonalnie (ma funkcje, której żadna część nie ma, ani nie jest częścią czegoś co ma) lub 
b. morfologicznie (ma wyraźne granice) lub 
c. prawnie.'","'miejscowość'	'dwelling'","'http://dbpedia.org/ontology/Settlement'",,,,
http://purl.org/ontohgis#object_40,"'We assume that each settlement manifests itself as of a certain type, e.g., as a village.'",,"'manifestacja jednostki osadniczej'	'human settlement manifestation'",,,,,
http://purl.org/ontohgis#object_50,,"'Budynek mieszkalny jest to budynek, w którym odgraniczona przestrzeń (“wewnątrz') jest przeznaczona do przebywania ludzi.'","'budynek mieszkalny'","'http://linkedgeodata.org/ontology/BuildingResidential'",,,,
http://purl.org/ontohgis#object_500,,,"'miejsce produkcji'",,,,,
http://purl.org/ontohgis#object_501,,,"'miejsce wymiany handlowej'",,,,,
http://purl.org/ontohgis#object_502,,,"'miejsce transportu'",,,,,
http://purl.org/ontohgis#object_600,"'Manifestacja jednostki osadniczej jest osadzona jeżeli obejmuje manifestacje budynków i ziemi, na których są one posadowione.'",,"'osadzona miejscowość'	'grounded dwelling'",,,,,
http://purl.org/ontohgis#object_601,"'Miejscowość jest nieosadzona jeżeli nie obejmuje manifestacji ziemi, na których są posadowione budynki wchodzące w skład tych manifestacji.'",,"'ungrounded dwelling'	'nieosadzona miejscowość'",,,,,
http://purl.org/ontohgis#object_800,,,"'classification of settlement units'	'podział jednostek osadniczych'",,,,,
http://purl.org/ontohgis#settlement_unit1,"'Zamek mógł być jednostką osadniczą lub obiektem w obrębie innej jednostki.'	'A castle could be an independent settlement unit or an object within some other unit.'","'Zamek (miejscowość) jest to miejscowość obejmująca zamek (obiekt), gdy nie jest on częścią innej miejscowości.'	'A castle (a locality) is a locality comprising a castle (building) unless it is a part of another locality.'","'castle'	'zamek'	'zamek'","'http://dbpedia.org/ontology/Castle'	'http://gov.genealogy.net/types.owl#111'",,"'dwór (pol), gród (pol), twierdza (pol), forteca (pol), pałac (pol), castellum (lat), castrum (lat), arx (lat), Burg (ger), Schloß (ger)'","'castle'	'zamek'",
http://purl.org/ontohgis#settlement_unit10,"'Browar może być odrębną miejscowością (rzadko, przed II wojną światową), zarówno samodzielną jak i częścią grupy miejscowości o tej samej nazwie, ale najczęściej znajduje się w obrębie miast i nie jest wyróżniony.'	'A brewery might be a separate locality (rarely, before the WW II), both individual and a part of a cluster of localities sharing the same name, however most often it has been an integral part of a city or a town and has not been distinguished.'","'Browar (miejscowość) jest to osada, w której główna rolę pełni browar (obiekt).'	'Brewery (locality) is a settlement, where a brewery (a factory) plays the most important role.'","'browar'	'brewery'	'browar'","'http://dbpedia.org/ontology/Brewery'","'piwowarnia (pol), mielcuch (pol), warzelnia (pol)'","'die Brauerei (ger), das Brauhaus (ger), die Bierbrauerei (ger), braxatorium (lat), пивоварня (rus)'","'brewery'	'browar'",
http://purl.org/ontohgis#settlement_unit100,"'As a separate building, chapel could be a separate settlement unit in the past (rarely in the early modern era), but most often it is part of the village as a building.'	'Kaplica jako odrębny budynek mogła być w przeszłości odrębną jednostką osadniczą (rzadko, spotyka się w okresie staropolskim), najczęściej jednak wchodzi w skład miejscowości jako budowla.'","'Chapel is a locality, where the main role is played by a chapel (sacral building).'	'Kaplica jest to miejscowość, w której główną rolę pełni kaplica jako obiekt sakralny.'","'chapel'	'kaplica'	'kaplica'","'http://gov.genealogy.net/types.owl#245'	'http://linkedgeodata.org/ontology/BuildingChapel'","'capella (lat)'","'kościół (pol), oratorium (pol), świątynia (pol), sacellum (lat), oratorium (lat), aedicula (lat), sacrarium (lat), aedes (lat), fanum (lat), augurale (lat), augurale (lat), auguratorium (lat), fanulum (lat), lararium (lat), delubrum (lat), die Kapelle (ger)'","'kaplica'	'chapel'",
http://purl.org/ontohgis#settlement_unit102,,,"'grupa zabudowań'","'http://gov.genealogy.net/types.owl#229'",,,,
http://purl.org/ontohgis#settlement_unit103,"'Kościół mógł być w przeszłości odrębną jednostką osadniczą (rzadko, spotyka się w okresie staropolskim), najczęściej jednak wchodzi w skład miejscowości jako budowla.'	'A church could be a separate settlement in the past (rarely, one can note its existence during and early modern era), however usually it, understood as a building, constituted a part of a locality.'","'Kościół jest to miejscowość, w której główną rolę pełni kościół jako obiekt sakralny.'	'Church is a locality, where the main role is played by the church (sacral building).'","'kościół'	'church'	'kościół'","'http://linkedgeodata.org/ontology/BuildingChurch'	'http://dbpedia.org/ontology/Church'",,"'ecclesia (lat), templum (lat), fanum (lat), aedes (lat), domus Dei (lat), kaplica (pol), cerkiew (pol), świątynia (pol), die Kirche (ger)'","'church'	'kościół'",
http://purl.org/ontohgis#settlement_unit104,,,"'fabryka'","'http://dbpedia.org/ontology/Factory'	'http://linkedgeodata.org/ontology/Factory'",,,,
http://purl.org/ontohgis#settlement_unit106,"'Kategoria występuje na mapach – np. Kwatermistrzostwie, to jednak jest to kategoria bardzo rzadka.'	'Nie wiem, jaki teren znajduje się na mapie ani kto ją sporządzał, ale pragnę zauważyć, że w historycznej ziemi dobrzyńskiej rumunek to ‘oddzielne gospodarstwo poza zwartą zabudową wsi’, ewentualnie skupisko domów poza wsią, czyli odpowiednik tzw. kolonii.
Słowo to można prawdopodobnie albo wywodzić od rumowiska, albo wiązać z niemieckim Raum ‘miejsce’, räumen ‘wyprowadzić się (m.in.)’.
Postać romunek mogła powstać w wyniku typowych dla XIX wieku wahań fonetyczno-ortograficznych, wywoływanych przez sąsiedztwo spółgłosek sonornych, czyli także r i m.'	'Although the category exists on maps - e.g. the Topographical Map of the Kingdom of Poland from 1843 - it is very rare. On the Map, one can notice the peculiar spelling of this category: 'romunek'.'","''Rumunek' is an outlying settlement, situated in a cleared forest area (usually) or near the forest.'	'Rumunek to odosobniona osada, położona w miejscu po wykarczowanym lesie (najczęściej) lub pod lasem.'","'rumunek'	'rumunek'	''rumunek''",,"'pustkowie (pol)'","'przysiółek (pol), kolonia (pol)'","'rumunek'	''rumunek''",
http://purl.org/ontohgis#settlement_unit108,,,"'wieś bez kościoła'",,,,,
http://purl.org/ontohgis#settlement_unit109,,,"'wieś z folwarkiem'",,,,,
http://purl.org/ontohgis#settlement_unit11,"'Cegielnia może być odrębną miejscowością, zarówno samodzielną jak i częścią grupy miejscowości o tej samej nazwie, może też znajdować się w obrębie większej miejscowości.'	'A brickyard might be a separate locality, both individual and a part of a cluster of localities sharing the same name. It may also be an integral part of a bigger locality.'","'Brickyard (locality) is a settlement, where a brickyard (a building and a factory) plays the most important role.'	'Cegielnia (miejscowość) jest to osada, w której główną rolę odrywa cegielnia (obiekt).'","'cegielnia'	'cegielnia'	'brickyard'",,"'cegielnica (pol)'","'die Ziegelei (ger), die Ziegelscheune (ger), кирпи́чный заво́д (rus)'","'brickyard'	'cegielnia'",
http://purl.org/ontohgis#settlement_unit110,"'Vogt-owned-settlement is distinguished on the basis of its name, which results from its legal status.'	'O odrębności wójtostwa decyduje kryterium nazewnicze, które jest efektem jego statusu prawnego.'","'Vogt-owned-settlement is the area of land owned by the vogt (ger Schultheiß) which is either a separate locality or a separate part of another locality.'	'Wójtostwo to obszar zajmowany przez ziemię należącą do sołtysa (wójta), będący osobną miejscowością lub wydzieloną częścią miejscowości.'","'wójtostwo'	'vogt-owned-settlement'	'wójtostwo'",,"'die Vogtei (ger), sołectwo (pol), zagroda (pol), posiadłość (pol), grunt (pol), majątek (pol)'",,"'vogt-owned-settlement'	'wójtostwo'",
http://purl.org/ontohgis#settlement_unit112,"'Part of a hamlet is a separate settlement unit, a kind of locality, it always has a particular name. There are 6 parts of the hamlets according to National Register of Geographic Names (pl 'Państwowy Rejestr Nazwy Geograficznych'): 3 in Małopolskie voivodship, 1 in Mazowieckie , Kuyawsko-Pomorskie, and Wielkopolskie voivodships.'	'Część przysiółka jest odrębną jednostką osadniczą, rodzajem miejscowości, zawsze ma swoją nazwę własną. Części przysiółków to 6 obiektów: 3 w woj. małopolskim, po 1 w woj. mazowieckim, kujawsko-pomorskim i wielkopolskim.'","'Part of a hamlet is an integral part of the main locality a hamlet; it is administratively separated, but belongs to the superior locality.'	'Część przysiółka jest to miejscowość stanowiąca integralną część miejscowości podstawowej przysiółka, jest wydzielona administracyjnie, ale należy do jednostki nadrzędnej.'","'część przysiółka'	'part of a hamlet'",,,,"'część przysiółka'	'part of a hamlet'",
http://purl.org/ontohgis#settlement_unit113,"'At least untill the 13th century, a gord was a central and usually the only element of a city or town indicated in written historical sources, which is why these may be considered as identical for this period; after location, the gord became one of many facilities in a city or a town, usually situated on peripheries, sometimes converted into a castle.'	'Przynamniej do XIII w. gród stanowił centralną i zwykle jedyną uchwytną źródłowo część miasta, więc dla tego okresu może być z nim utożsamiany; po lokacji stawał się jednym z obiektów w mieście, zwykle peryferyjnym, niejednokrotnie zamienianym w zamek.'","'Średniowieczna lub, na terenach wschodnich, wczesnonowożytna osada z obwarowaniami drewniano-ziemnymi.'	'Gord is a medieval or – in eastern territories – early modern settlement with revetments and stockades.'","'gord'	'gród'	'gród'",,,"'grodzisko (pol, zamek (pol), Burg (ger), gorod (rus), civitas (lat), arx (lat), castrum (lat)'","'gord'	'gród'",
http://purl.org/ontohgis#settlement_unit114,"'Chronologically, a castle with its functions was preceded by a gord (non-brick, without buildings having both defensive and residential functions), while its successor was a palace (with defensive functions reduced), and a fortress (is was not necessarily a densely built-up structure, and there was no buildings with both defensive and residential functions). During the Early Modern era, military functions of castles were diminishing, but they continued to be residences. Newly established ones in their form imitated defensive buildings and due to this feature were called castles.'	'Chronologicznie funkcjonalnym poprzednikiem zamku był gród (niemurowany i bez budynków łączących funkcje obronne i rezydencjonalne), a następcą pałac (bez funkcji obronnych) i twierdza (nie musiała być założeniem zwartym i bez budynków łączących funkcje obronne i rezydencjonalne). W epoce nowożytnej i później zamki w coraz mniejszym stopniu pełniły funkcje militarne, ale zachowywały ciągłość funkcji rezydencjonalnych lub, nowopowstałe, w architekturze naśladowały budowle obronne i z tego względu były nazywane zamkami.'","'Castle is a brick, densely built-up, closed, usually complex structure, within which at least some buildings have both defensive and residential functions; built in the Middle Ages or later but then in a form referring to that period.'	'Murowane, zwarte, zamknięte, zwykle wieloczłonowe założenie, w którym przynajmniej część budynków pełni funkcje zarazem obronne i rezydencjonalne; powstałe w średniowieczu lub nawiązujące formą do tej epoki.'","'castle'	'zamek - obiekt'",,,"'dwór (pol), gród (pol), twierdza (pol), forteca (pol), pałac (pol), castellum (lat), castrum (lat), arx (lat), Burg (ger), Schloß (ger)'","'castle'	'zamek - obiekt'",
http://purl.org/ontohgis#settlement_unit115,"'Sea harbour defines the function of the locality, e.g. Gdynia is a 'harbour city' (in Bystrzycki's register), but the 'harbour' (not necessarily at sea) may also be a locality (see: Koeniglicher Hafen near Toruń). Some harbours in Germany contain a 'harbour' (German '-hafen') suffix in their own name (e.g. Osternothafen today: Chorzelin, id :: prng 178058).'	'Port morski określa funkcję, jako pełni miejscowość, np. Gdynia jest miastem portowym (określenie z Bystrzyckiego), ale „port” (niekoniecznie morski) również może być miejscowością (patrz: Koeniglicher Hafen k. Torunia). Niektóre portowe miasta niemieckie zawierają „port” (niem. „-hafen”) w nazwie własnej (np. Osternothafen dziś: Chorzelin, id prng: 178058).'","'Port morski to przybrzeżny obszar wodny wraz z infrastrukturą przeznaczony dla obsługi statków.'	'Sea harbour is an area consisting of coastal waters together with artificial structures designed for the ship service.'","'port morski - obiekt'	'sea harbour'",,,,"'sea harbour'	'port morski - obiekt'",
http://purl.org/ontohgis#settlement_unit117,"'Although tourist shelter is nowadays classified as a kind of village (PRNG, DBTO10k), it seems that the tourist shelters were not considered localites in the period of our interest. This is due to the lack of this category in Bystrzycki's register, as well as the way of presentation on the maps: without the particular name, only symbol and explanatory abbreviation. Conceptually, this category is similar to shepherd's huts and inns (see: example).'	'Mimo że dziś figuruje jako rodzaj miejscowości (PRNG, BDOT10k), wydaje się, że schronisko turystyczne nie było w interesującym nas okresie uznawane za miejscowość. Świadczy o tym brak wyróżnienia tej kategorii w spisie Bystrzyckiego, jak również sposób prezentacji na mapach: bez nazwy własnej, jedynie sygnatura i skrótem objaśniającym. Pojęciowo kategoria zbliżona do szałasów pasterskich i karczem (patrz przykład).'","'Tourist shelter is a building on the tourist trail that serves as a place of rest and accommodation for tourists.'	'Schronisko turystyczne to budynek na szlaku turystycznym służący jako miejsce odpoczynku i noclegu dla turystów.'","'schronisko turystyczne - obiekt'	'tourist shelter'",,,"'schronisko (pol), schronisko górskie (pol), stacja turystyczna (pol), szałas (pol), karczma (pol)'","'tourist shelter'	'schronisko turystyczne - obiekt'",
http://purl.org/ontohgis#settlement_unit118,"'Functional distinctivness - clearly defined (passenger services).Morphological distinctiveness - on the maps, mostly as a non-scale symbols and an explanatory annotation.Spatial distinctivness - depending on the location of the railway line with the respect of locality, stations are either at a distance (often they have a given name, such as a town and the number of houses) or in the area of the locality (without a proper name, only a symbol and an explanatory annotation).Railway station can be part of a locality (Czekanów) or a separate locality (Chrośnica), then spatially distinct. If the station is located far away from the locality, then on the MGI maps it can be supplemeted by information about number of houses, not just the explanatory annotation (pol 'st.'). The name of the station is never a proper name name but only the name of the main locality.'	'Odrębność funkcjonalna – jasno określona (obsługa podróżnych). Odrębność morfologiczna – najczęściej na mapach jako znak nieskalowy i podpis objaśniający. Odrębność przestrzenna – w zależności od położenia linii kolejowej względem miejscowości stacje znajdują się albo w oddaleniu (wtedy często mają podaną nazwę, taką jak miejscowość oraz liczbę domów) lub na obszarze miejscowości (bez nazwy; tylko sygnatura i skrót objaśniający). Stacja kolejowa może być częścią miejscowości (Czekanów) albo osobną miejscowością (Chrośnica) wyodrębnioną przestrzennie. Jeżeli stacja leży w oddaleniu od głównej miejscowości (wówczas na mapie WIG ma podaną liczbę domów, a nie tylko skrót objaśniający „st.”). Nazwa stacji nigdy nie jest nazwą własną, a jedynie nazwą głównej miejscowości.'","'The railway station is an area where facilities related to the service of ground railway passengers are located.'	'Stacja kolejowa to obszar, gdzie rozmieszczone są budowle związane z obsługą pasażerów kolei naziemnych.'","'stacja kolejowa - obiekt'	'railway station'",,"'Haltestation (ger)'","'przystanek kolejowy (pol), dworzec kolejowy (pol)'","'railway station'	'stacja kolejowa - obiekt'",
http://purl.org/ontohgis#settlement_unit119,"'Odrębność funkcjonalna – jasno określona (obsługa podróżnych). Odrębność morfologiczna – najczęściej na mapach jako znak nieskalowy obszaru przystanku i podpis objaśniający, przeważnie bez nazwy własnej (jedynie skrót). Odrębność przestrzenna – w zależności od położenia linii kolejowej względem miejscowości przystanki znajdują się albo w oddaleniu (wtedy często mają podaną nazwę, taką jak miejscowość) lub na obszarze miejscowości (bez nazwy; tylko sygnatura i skrót objaśniający). Przystanek kolejowy raczej nie powinien być traktowany jako miejscowość, chyba że w wyjątkowych przypadkach, gdy spełnione są wszystkie warunki konstytutywne miejscowości.'	'Functional distinctivness - clearly defined (passenger services).Morphological distinctiveness - most often on topographic maps as a non-scale symbol or an explanatory annotation, usually without a proper name (only an abbreviation). Spatial distinctivness - depending on the location of the railway line with respect to the locality, the stops are either located at a distance (then they often have a proper name, the same as a locality) or within the area of the locality (no particular name, only symbol or an explanatory annotation). A railway station should rather not be treated as a locality, unless in exceptional cases, when all the constitutive conditions of localities are met.'","'Przystanek kolejowy to miejsce zatrzymywania się pociągów umożliwiające podróżnym wejście lub opuszczenie pociągu.'	'A train stop is a stopping place for trains enabling travelers to enter or leave the train.'","'przystanek kolejowy - obiekt'	'train stop'",,"'Haltepunkt (ger)'","'Stacja kolejowa (pol), dworzec kolejowy (pol)'","'przystanek kolejowy - obiekt'	'train stop'",
http://purl.org/ontohgis#settlement_unit12,"'W niezwykle rzadkich przypadkach cukrownia może być odrębną miejscowością, zazwyczaj jest częścią miejscowości.'	'It is very unusual to classify a sugar factory or refinery as a separate locality, most often it is a part of a locality.'","'Cukrownia (miejscowość) jest to osada, w której główną rolę odgrywa cukrownia (obiekt).'	'Sugar rafinery (a locality) is a settlement with a sugar factory or refinery (a factory) as the most important element.'","'sugar factory'	'cukrownia'	'cukrownia'",,,"'die Zuckerfabrik (ger), die Zuckersiederei (ger) Сахарный завод (rus)'","'cukrownia'	'sugar factory'",
http://purl.org/ontohgis#settlement_unit120,"'W analizowanych przypadkach kościół mógł stanowić odrębną (od sąsiadujących) nazewniczo i morfologicznie jednostkę osadniczą.'	'A church could be a separate unit (from adjacent settlements) distinguished by a particular name and morphology.'","'Kościół (w kontekście architektonicznym) jest to budynek, gdzie wspólnota religijna gromadzi się na słuchanie słowa Bożego, wspólną lub prywatną modlitwę oraz celebrację sakramentów.'	'A church (in architecture) is a building used by a religious community to meet and listen to the Word of God, for preaching, private prayers or to celebrate rituals.'","'kościół - obiekt'",,,"'ecclesia (lat), templum (lat), fanum (lat), aedes (lat), domus Dei (lat), kaplica (pol), cerkiew (pol), świątynia (pol), die Kirche (ger)'","'kościół - obiekt'",
http://purl.org/ontohgis#settlement_unit121,"'In each analysed case, a rectory being a separate settlement, lays in a vicinity of a village, or a town/city with the same name. In cartographical sources, one can find it presented separately, with its proper name, an abbreviation of a category (i.e. pol “pleb.”, which is “rect.”), and distinguished by its morphology. A rectory differs slightly from the house of a provost, but we leave this difference aside.'	'We wszystkich analizowanych przypadkach jeżeli plebania jest odrębną miejscowością, to znajduje się w pobliżu wsi, miasta lub osady o tej samej nazwie. W ujęciu kartograficznym wyodrębniona przez nazwę własną, skrót kategorii (np. pleb.) oraz morfologicznie. Plebania różni się nieco od probostwa, gdyż pleban nie jest tożsamy z proboszczem, ale różnicę tę pomijamy.'","'A rectory is a house or a group of buildings organised for a home for a provost supervising other priests living with him together with other people responsible for its maintenance.'	'Plebania jest to dom lub zespół zabudowań przeznaczony do mieszkania dla plebana, podległych mu księży i innych osób zajmujących się jego obsługą.'","'plebania - obiekt'	'rectory'",,,"'probostwo (pol), parafia (pol), dom plebański (pol), wikariatka (pol), popówka (pol), pastorówka (pol), die Pfarrwohnung (ger), die Pfarre (ger), plebanatus (lat), curionis domus (lat), curionium (lat), parochia (lat), curionatus (lat)'","'rectory'	'plebania - obiekt'",
http://purl.org/ontohgis#settlement_unit122,"'The criterion that distinguishes the church from the chapel is its size and institutional significance. The church serves as a main temple for the community, while the chapel's role is rather auxiliary. Small communities could use a chapel, when for various reasons (lack of resources, legal restrictions) they could not build or afford a church.'	'Kryterium wyróżniającym kościół od kaplicy jest wielkość oraz znaczenie instytucjonalne. Kościół ma charakter świątyni głównej dla wspólnoty wiernych, natomiast kaplica ma znaczenie pomocnicze. Niewielkie wspólnoty wiernych mogły funkcjonować przy kaplicy, kiedy z różnych powodów (brak środków, ograniczenia prawne) nie mogły wybudować lub utrzymać kościoła.'","'Kaplica jest to odrębny budynek (mały kościół) lub oddzielne pomieszczenie z ołtarzem w kościele lub innym budynku, przeznaczone do sprawowania kultu religijnego (modlitwy, nabożeństwa).'	'Chapel is a separate building (small church) or a separate room with an altar in a church or another building, devoted to religious worship (prayer, worship).'","'kaplica - obiekt'	'chapel'",,"'capella (lat)'","'kościół (pol), oratorium (pol), świątynia (pol), sacellum (łac), oratorium (lat), aedicula (lat), sacrarium (lat), aedes (lat), fanum (lat), augurale (lat), augurale (lat), auguratorium (lat), fanulum (lat), lararium (lat), delubrum (lat), die Kapelle (ger)'","'kaplica - obiekt'	'chapel'",
http://purl.org/ontohgis#settlement_unit123,"'W większości analizowanych przypadków, jeżeli smolarnia była odrębna morfologicznie, to miała tę samą nazwę, co sąsiadująca wieś lub inna miejscowość. Sporadycznie cechowała ją odrębność nazewnicza.'	'In most analysed cases, if the tar pitch was morphologically distinct, it had the same name as the neighbouring village or another locality. Occasionally it had its proper name.'","'Obiekt lub zespół obiektów gospodarczych zlokalizowanych w lesie lub jego pobliżu, gdzie w procesie prażenia drewna pozyskiwano smołę i inne produkty np. terpentynę, węgiel drzewny.'	'Tar pitch is a facility or a complex of industrial facilities located in or near the forest, where tar was sourced in the process of wood roasting, along with other products, e.g. turpentine, charcoal.'","'smolarnia - obiekt'	'tar pitch'",,"'der Teerofen (ger), smolanoi zawod (rus)'","'terpentyniarnia (pol), osada leśna (pol), dziegciarnia (pol), huta (pol)'","'smolarnia - obiekt'	'tar pitch'",
http://purl.org/ontohgis#settlement_unit124,"'Inns (localities) are distinguished on the old maps, which is mainly the result of their function. In the historiography, inns are distinguished from 'zajazd' and 'gościniec'.The former usually served local customers - residents of the village or city, whereas the latter was supposed to serve supra-regional traffic. On the maps, inns are also distinguished by their proper names - e.g. Wygoda or Ostatni Grosz.'	'Karczmy wyróżniane są na dawnej kartografii, co wynika głównie z pełnionej przez nie funkcji. Warto jednak pamiętać o tym, że w historiografii rozróżnia się pojęcie karczmy oraz zajazdu lub gościńca. Pierwszy obiekt zazwyczaj miał na celu obsługę lokalnych klientów – mieszkańców wsi lub miasta, drugi zaś miał obsługiwać ruch ponadregionalny. Na mapach karczmy wyróżniają także specyficzne nazwy – np. Wygoda lub Ostatni Grosz.'","'Budynek służący celom gastronomiczno-hotelarskim, zlokalizowany na przedmieściach miast, obrzeżach wsi lub ważnych szlakach komunikacyjnych.'	'Inn is a building serving catering and accomodation purposes, located in the suburbs, outskirts of villages, or on important communication routes.'","'karczma - obiekt'	'inn'",,"'gospoda (pol), gościniec (pol), gościnny dom (pol), szynkowny dom (pol), oberża (pol), zajazd (pol), budynek (pol), taberna (lat), Wirthaus (ger), Krug (ger), Gasthof (ger)'","'restauracja (pol)'","'inn'	'karczma - obiekt'",
http://purl.org/ontohgis#settlement_unit125,,"'Ironworks (locality) is a settlement, where the main role is played by an ironworks, an industrial facility.'	'Osada kuźnicza jest to osada, w której główną rolę pełni kuźnica jako obiekt gospodarczy.'","'osada kuźnicza'	'ironworks'",,"'Hammer (ger), minera (lat), ruda (pol), Hütte (ger), Ofen (ger), Schmelze (ger)'","'kuźnica (pol), ruda (pol)'","'ironworks'	'osada kuźnicza'",
http://purl.org/ontohgis#settlement_unit126,,"'Zespół warsztatów przemysłowych, których głównym zadaniem jest przetop i obróbka żelaza.'	'Ironworks is a cluster of manufacturing workshops, the main puprpose of which is to melt and manufacture iron.'","'kuźnica - obiekt'	'ironworks'",,"'Hütte (ger), huta (pol), hamer (pol), Hammer (ger), minera (lat), hamernia (pol), amernia (pol), oficina ferraria (lat), ferrifonda (lat), ruda (pol)'","'kuźnia (pol), fryszerka (pol), huta żelaza (pol), zakład przemysłowy (pol), mennica (pol)'","'ironworks'	'kuźnica - obiekt'",
http://purl.org/ontohgis#settlement_unit127,"'Odrębność osadnicza osady hutniczej (od ger Hütte) wynika przede wszystkim z procesu onimizacji, czyli przekształcania nazwy pospolitej (huta) w nazwę własną. Osady hutnicze były często osadami czasowymi, tzn. cechowały się dużą mobilnością. Po wyczerpaniu się pobliskich surowców (drewno, piasek, wapień) przenoszone były w inne miejsca. W związku z tym były to osady zanikające z krajobrazu osadniczego.'	'Glasswork settlement (ger Hütte) was considered a separate locality, which emerged as consequence of a process in which common names (i.e. huta) gained new meaning, associated with a particular locality. Glasswork settlements were temporary settlements, very often, these were very unstable. When all local resources became exhausted (i.e. woods, sand, limestone), these settlements were moved into a new place. The result was frequent disappearing of glasswork settlements.'","'Osada hutnicza jest to osada, w której główną rolę pełni huta jako obiekt gospodarczy.'	'Glassworks is a settlement in which the most importan role is played by a glassworks (considered as an factory building).'","'glassworks'	'osada hutnicza'",,"'Hütte (ger), Ofen (ger), Schmelze (ger), Hammer (ger)'","'kuźnica (pol), ruda (pol)'","'osada hutnicza'	'glassworks'",
http://purl.org/ontohgis#settlement_unit128,"'Legal status - ownership diveded between a land lord and a hereditary tenant or an annual tenant.'	'Status prawny - własność podzielona między pana gruntowego a dzierżawcę dziedzicznego lub dzierżawcę rocznego.'","'Glassworks is an industrial facility, where major production was glasswork, and later mainly casting and manufacturing metals, e.g. lead, zinc, iron.'	'Zakład przemysłowy, którego głównym celem była produkcja szkła, a w późniejszym okresie wytop i przetwórstwo rud metali np. ołowiu, cynku, żelaza.'","'glassworks'	'huta - obiekt'",,"'Hütte (ger), Ofen (ger), Schmelze (ger), Hammer (ger)'","'kuźnica (pol), ruda (pol)'","'glassworks'	'huta - obiekt'",
